Record Length,2.500000e+03,,   0.036162000000,   0.51280,
Sample Interval,1.000000e-06,,   0.036163000000,   0.51280,
Trigger Point,-3.616200000000e+04,,   0.036164000000,   0.51280,
,,,   0.036165000000,   0.51360,
,,,   0.036166000000,   0.51360,
,,,   0.036167000000,   0.51360,
Source,CH2,,   0.036168000000,   0.51440,
Vertical Units,V,,   0.036169000000,   0.51440,
Vertical Scale,2.000000e-02,,   0.036170000000,   0.51280,
Vertical Offset,-6.072000e-01,,   0.036171000000,   0.51280,
Horizontal Units,s,,   0.036172000000,   0.51440,
Horizontal Scale,2.500000e-04,,   0.036173000000,   0.51360,
Pt Fmt,Y,,   0.036174000000,   0.51440,
Yzero,0.000000e+00,,   0.036175000000,   0.51520,
Probe Atten,1.000000e+00,,   0.036176000000,   0.51520,
Model Number,TDS2024B,,   0.036177000000,   0.51440,
Serial Number,C104837,,   0.036178000000,   0.51600,
Firmware Version,FV:v24.02,,   0.036179000000,   0.51520,
,,,0.036180000000,   0.51440,
,,,0.036181000000,   0.51520,
,,,0.036182000000,   0.51600,
,,,0.036183000000,   0.51520,
,,,0.036184000000,   0.51600,
,,,0.036185000000,   0.51520,
,,,0.036186000000,   0.51600,
,,,0.036187000000,   0.51600,
,,,0.036188000000,   0.51600,
,,,0.036189000000,   0.51600,
,,,0.036190000000,   0.51680,
,,,0.036191000000,   0.51760,
,,,0.036192000000,   0.51760,
,,,0.036193000000,   0.51760,
,,,0.036194000000,   0.51760,
,,,0.036195000000,   0.51600,
,,,0.036196000000,   0.51840,
,,,0.036197000000,   0.51920,
,,,0.036198000000,   0.51920,
,,,0.036199000000,   0.51760,
,,,0.036200000000,   0.51920,
,,,0.036201000000,   0.51920,
,,,0.036202000000,   0.51840,
,,,0.036203000000,   0.51920,
,,,0.036204000000,   0.51920,
,,,0.036205000000,   0.51920,
,,,0.036206000000,   0.52000,
,,,0.036207000000,   0.51920,
,,,0.036208000000,   0.52000,
,,,0.036209000000,   0.52000,
,,,0.036210000000,   0.51920,
,,,0.036211000000,   0.52000,
,,,0.036212000000,   0.52000,
,,,0.036213000000,   0.52000,
,,,0.036214000000,   0.51920,
,,,0.036215000000,   0.52080,
,,,0.036216000000,   0.52160,
,,,0.036217000000,   0.52080,
,,,0.036218000000,   0.52000,
,,,0.036219000000,   0.52160,
,,,0.036220000000,   0.52080,
,,,0.036221000000,   0.51920,
,,,0.036222000000,   0.52080,
,,,0.036223000000,   0.52160,
,,,0.036224000000,   0.52080,
,,,0.036225000000,   0.52240,
,,,0.036226000000,   0.52160,
,,,0.036227000000,   0.52240,
,,,0.036228000000,   0.52240,
,,,0.036229000000,   0.52240,
,,,0.036230000000,   0.52240,
,,,0.036231000000,   0.52240,
,,,0.036232000000,   0.52320,
,,,0.036233000000,   0.52240,
,,,0.036234000000,   0.52240,
,,,0.036235000000,   0.52240,
,,,0.036236000000,   0.52320,
,,,0.036237000000,   0.52320,
,,,0.036238000000,   0.52320,
,,,0.036239000000,   0.52400,
,,,0.036240000000,   0.52320,
,,,0.036241000000,   0.52400,
,,,0.036242000000,   0.52320,
,,,0.036243000000,   0.52480,
,,,0.036244000000,   0.52320,
,,,0.036245000000,   0.52560,
,,,0.036246000000,   0.52480,
,,,0.036247000000,   0.52480,
,,,0.036248000000,   0.52480,
,,,0.036249000000,   0.52480,
,,,0.036250000000,   0.52560,
,,,0.036251000000,   0.52560,
,,,0.036252000000,   0.52480,
,,,0.036253000000,   0.52560,
,,,0.036254000000,   0.52400,
,,,0.036255000000,   0.52640,
,,,0.036256000000,   0.52640,
,,,0.036257000000,   0.52640,
,,,0.036258000000,   0.52640,
,,,0.036259000000,   0.52720,
,,,0.036260000000,   0.52560,
,,,0.036261000000,   0.52640,
,,,0.036262000000,   0.52720,
,,,0.036263000000,   0.52720,
,,,0.036264000000,   0.52800,
,,,0.036265000000,   0.52720,
,,,0.036266000000,   0.52640,
,,,0.036267000000,   0.52800,
,,,0.036268000000,   0.52720,
,,,0.036269000000,   0.52800,
,,,0.036270000000,   0.52880,
,,,0.036271000000,   0.52720,
,,,0.036272000000,   0.52800,
,,,0.036273000000,   0.52720,
,,,0.036274000000,   0.52800,
,,,0.036275000000,   0.52960,
,,,0.036276000000,   0.52880,
,,,0.036277000000,   0.52880,
,,,0.036278000000,   0.52880,
,,,0.036279000000,   0.52880,
,,,0.036280000000,   0.52880,
,,,0.036281000000,   0.53040,
,,,0.036282000000,   0.52960,
,,,0.036283000000,   0.52960,
,,,0.036284000000,   0.52960,
,,,0.036285000000,   0.52960,
,,,0.036286000000,   0.52960,
,,,0.036287000000,   0.53040,
,,,0.036288000000,   0.53120,
,,,0.036289000000,   0.53120,
,,,0.036290000000,   0.53040,
,,,0.036291000000,   0.53120,
,,,0.036292000000,   0.53120,
,,,0.036293000000,   0.53120,
,,,0.036294000000,   0.53200,
,,,0.036295000000,   0.53120,
,,,0.036296000000,   0.53200,
,,,0.036297000000,   0.53200,
,,,0.036298000000,   0.53200,
,,,0.036299000000,   0.53200,
,,,0.036300000000,   0.53200,
,,,0.036301000000,   0.53200,
,,,0.036302000000,   0.53200,
,,,0.036303000000,   0.53200,
,,,0.036304000000,   0.53200,
,,,0.036305000000,   0.53200,
,,,0.036306000000,   0.53280,
,,,0.036307000000,   0.53200,
,,,0.036308000000,   0.53280,
,,,0.036309000000,   0.53360,
,,,0.036310000000,   0.53360,
,,,0.036311000000,   0.53520,
,,,0.036312000000,   0.53520,
,,,0.036313000000,   0.53360,
,,,0.036314000000,   0.53520,
,,,0.036315000000,   0.53520,
,,,0.036316000000,   0.53520,
,,,0.036317000000,   0.53600,
,,,0.036318000000,   0.53520,
,,,0.036319000000,   0.53360,
,,,0.036320000000,   0.53440,
,,,0.036321000000,   0.53600,
,,,0.036322000000,   0.53520,
,,,0.036323000000,   0.53520,
,,,0.036324000000,   0.53600,
,,,0.036325000000,   0.53520,
,,,0.036326000000,   0.53520,
,,,0.036327000000,   0.53600,
,,,0.036328000000,   0.53600,
,,,0.036329000000,   0.53760,
,,,0.036330000000,   0.53760,
,,,0.036331000000,   0.53600,
,,,0.036332000000,   0.53760,
,,,0.036333000000,   0.53600,
,,,0.036334000000,   0.53680,
,,,0.036335000000,   0.53760,
,,,0.036336000000,   0.53840,
,,,0.036337000000,   0.53760,
,,,0.036338000000,   0.53760,
,,,0.036339000000,   0.53840,
,,,0.036340000000,   0.53840,
,,,0.036341000000,   0.53760,
,,,0.036342000000,   0.53840,
,,,0.036343000000,   0.53840,
,,,0.036344000000,   0.53840,
,,,0.036345000000,   0.53840,
,,,0.036346000000,   0.53840,
,,,0.036347000000,   0.53760,
,,,0.036348000000,   0.53840,
,,,0.036349000000,   0.53920,
,,,0.036350000000,   0.53840,
,,,0.036351000000,   0.53840,
,,,0.036352000000,   0.54000,
,,,0.036353000000,   0.54000,
,,,0.036354000000,   0.53920,
,,,0.036355000000,   0.53920,
,,,0.036356000000,   0.54080,
,,,0.036357000000,   0.54080,
,,,0.036358000000,   0.54080,
,,,0.036359000000,   0.54000,
,,,0.036360000000,   0.54000,
,,,0.036361000000,   0.54000,
,,,0.036362000000,   0.54000,
,,,0.036363000000,   0.54160,
,,,0.036364000000,   0.54160,
,,,0.036365000000,   0.54160,
